student_id,name,age,gender,standard,enrollment_year,cast_name,financial_background,gaurdian_name,pass_out,affiliation_no
2167,Carol-Jean,16,Female,9,2003,Sc,Non-EWS,Ellord,0,388545
2168,Corene,18,Trans,10,2016,General,EWS,Cimbura,0,388505
2169,Ruthe,16,Trans,5,2013,General,Non-EWS,Levey,0,388767
2170,Dolli,13,Female,6,2008,Obc,BPL,LaRue,0,388512
2171,Valera,9,Female,7,2012,St,BPL,Bryna,1,388501
2172,Neila,15,Trans,10,2002,St,EWS,Craggie,0,388666
2173,Jacenta,7,Male,9,2011,St,Non-EWS,Eliathas,0,388597
2174,Ayn,5,Male,4,2006,Obc,Non-EWS,Sasnett,0,388442
2175,Miquela,19,Male,3,2015,General,EWS,Goth,1,388633
2176,Audrie,4,Trans,9,2004,General,Non-EWS,Narton,1,388438
2177,Winny,9,Female,12,2005,St,Non-EWS,Callista,1,388496
2178,Trixi,12,Male,12,2014,General,Non-EWS,Klemperer,1,388541
2179,Ernesta,6,Female,11,2012,Obc,BPL,Brian,1,388505
2180,Vere,7,Trans,6,2004,General,Non-EWS,Dituri,1,388434
2181,Natka,10,Female,9,2002,Sc,BPL,Berard,0,388441
2182,Helsa,6,Male,6,2016,St,Non-EWS,Aldric,0,388644
2183,Caritta,19,Trans,11,2003,Sc,Non-EWS,Daveta,1,388676
2184,Lonnie,15,Male,11,2014,St,EWS,Hebner,0,388564
2185,Karlee,16,Female,1,2004,St,Non-EWS,Bohlin,0,388759
2186,Lelah,19,Trans,7,2012,General,EWS,Jaylene,0,388473
2187,Renie,6,Female,9,2010,Obc,EWS,Bord,1,388696
2188,Vonny,14,Female,1,2003,General,BPL,McLaughlin,1,388617
2189,Wileen,14,Female,11,2002,St,EWS,Sothena,0,388669
2190,Charlena,19,Trans,2,2013,Sc,EWS,Milson,1,388540
2191,Kelly,12,Male,10,2004,St,BPL,Hilbert,1,388534
2192,Laurene,7,Female,11,2007,Sc,BPL,Slifka,1,388419
2193,Kimberley,5,Trans,9,2017,General,BPL,Rebecka,0,388740
2194,Dulce,15,Female,1,2016,General,Non-EWS,Seligman,1,388701
2195,Gratia,5,Male,3,2003,General,EWS,Llovera,1,388694
2196,Aeriela,13,Female,11,2004,St,BPL,Hertzfeld,0,388685
2197,Clementine,15,Trans,12,2006,St,Non-EWS,Nickola,0,388672
2198,Halette,15,Male,9,2010,General,BPL,Ardra,1,388505
2199,Cherrita,6,Female,9,2011,General,EWS,Hachmin,0,388680
2200,Alameda,11,Trans,10,2012,General,EWS,Middleton,1,388572
2201,Ilse,15,Male,12,2016,Sc,EWS,Dalli,1,388432
2202,Genevra,10,Trans,2,2007,Sc,BPL,Taam,0,388452
2203,Ariela,16,Trans,1,2005,Sc,BPL,Burkle,0,388515
2204,Claudina,16,Trans,10,2010,Sc,Non-EWS,Milson,1,388411
2205,Rozele,6,Female,5,2007,St,EWS,Donell,0,388475
2206,Karolina,13,Male,4,2017,General,EWS,Hewitt,0,388783
2207,Patricia,11,Trans,10,2004,Sc,BPL,Clara,1,388622
2208,Lexine,8,Female,10,2015,Sc,Non-EWS,Stilwell,0,388464
2209,Madelle,6,Female,7,2014,General,BPL,Jerold,1,388514
2210,Kylynn,4,Female,10,2016,Sc,BPL,Papageno,0,388647
2211,Mathilda,9,Female,8,2012,General,BPL,Laurianne,1,388676
2212,Blake,20,Trans,7,2003,General,EWS,Ruvolo,0,388689
2213,Roslyn,5,Male,5,2013,Obc,BPL,Moina,0,388444
2214,Shannah,9,Female,11,2003,Obc,BPL,Rodmann,0,388549
2215,Christal,5,Trans,10,2013,Sc,EWS,Anestassia,1,388803
2216,Jenda,19,Female,8,2005,St,EWS,Fulmer,1,388784
2217,Valera,19,Female,2,2015,Sc,BPL,Wittie,1,388585
2218,Mady,20,Female,11,2006,General,Non-EWS,Leonard,0,388658
2219,Ketti,12,Male,2,2011,General,EWS,Pattin,1,388736
2220,Lizzie,17,Trans,2,2008,General,BPL,Daveta,0,388587
2221,Debee,4,Female,10,2004,Obc,BPL,Sekofski,0,388546
2222,Elvira,18,Female,4,2012,Sc,Non-EWS,Estella,1,388449
2223,Kate,14,Trans,2,2014,St,EWS,Gilmour,0,388630
2224,Kristina,20,Female,11,2011,Sc,Non-EWS,Pandolfi,1,388505
2225,Delilah,11,Female,4,2012,St,BPL,Zachary,0,388559
2226,Vita,12,Male,7,2015,General,Non-EWS,Thema,1,388684
2227,Jan,15,Female,3,2016,Obc,EWS,Alabaster,1,388521
2228,Harmonia,9,Male,9,2004,General,EWS,Crudden,0,388681
2229,Bernie,18,Male,9,2006,St,Non-EWS,Ventre,1,388509
2230,Kalina,12,Trans,6,2002,Sc,EWS,Darian,0,388599
2231,Esmeralda,4,Trans,2,2010,Obc,BPL,Duwalt,1,388504
2232,Albertina,13,Trans,2,2015,Sc,BPL,Trace,1,388780
2233,Lynea,6,Male,5,2011,St,Non-EWS,Madox,0,388565
2234,Daphne,6,Trans,5,2014,General,EWS,Eben,1,388422
2235,Estell,19,Male,7,2008,Sc,Non-EWS,Salchunas,1,388460
2236,Ivett,4,Trans,9,2012,Obc,EWS,Laverne,0,388641
2237,Lilith,8,Female,2,2006,St,BPL,Maisey,0,388754
2238,Odessa,4,Male,10,2004,St,EWS,Clarissa,0,388520
2239,Frieda,20,Trans,10,2005,Obc,BPL,Sallyann,0,388616
2240,Perry,10,Female,1,2016,Obc,BPL,Septima,1,388800
2241,Molli,7,Trans,8,2013,General,BPL,Zitvaa,0,388637
2242,Wileen,6,Male,5,2010,Sc,BPL,Travax,0,388741
2243,Ofilia,18,Trans,12,2015,Obc,EWS,Joeann,0,388797
2244,Gerrie,14,Trans,12,2007,St,EWS,Nea,0,388658
2245,Inga,8,Female,12,2005,St,EWS,Donoghue,1,388448
2246,Lonnie,4,Trans,4,2015,St,Non-EWS,Durante,0,388727
2247,Nerta,18,Male,2,2014,Sc,BPL,Garrison,0,388748
2248,Audrie,11,Female,9,2016,Sc,Non-EWS,Sandye,0,388725
2249,Robbi,17,Trans,4,2002,General,BPL,Brenn,1,388504
2250,Alyda,13,Female,9,2016,General,BPL,Sperling,0,388505
2251,Alejandra,19,Female,9,2014,Sc,Non-EWS,Georgy,1,388530
2252,Theodora,9,Female,11,2010,General,BPL,Jess,1,388705
2253,Deedee,5,Trans,2,2012,General,EWS,Engdahl,0,388544
2254,Alexine,5,Male,1,2003,Obc,BPL,Nicoline,0,388747
2255,Joy,11,Male,7,2011,Obc,Non-EWS,Rolf,1,388499
2256,Maisey,15,Trans,10,2003,General,EWS,Tiffa,0,388787
2257,Anestassia,19,Trans,10,2005,Obc,EWS,Ralfston,1,388434
2258,Kirstin,11,Trans,10,2002,Obc,EWS,Joachim,0,388737
2259,Marjie,9,Male,10,2005,Sc,Non-EWS,Cloris,1,388648
2260,Jessamyn,15,Trans,9,2007,St,Non-EWS,Devlen,0,388791
2261,Orelia,7,Trans,4,2013,Sc,BPL,Gale,1,388691
2262,Anallese,15,Trans,11,2011,Obc,EWS,Hachmin,1,388634
2263,Margarette,20,Trans,9,2014,Obc,Non-EWS,Waite,1,388471
2264,Elena,4,Male,7,2016,Obc,Non-EWS,Fitzsimmons,0,388582
2265,Adelle,8,Male,8,2014,Sc,Non-EWS,Dreda,0,388504
2266,Vere,14,Female,7,2008,General,EWS,Pip,0,388628
2267,Ada,11,Female,4,2011,St,BPL,Emmaline,0,388632
2268,Lauryn,15,Trans,12,2003,Sc,BPL,Tremayne,0,388426
2269,Dede,9,Female,9,2012,St,BPL,Strephon,0,388469
2270,Larine,7,Trans,4,2003,Obc,EWS,Natalia,1,388522
2271,Vita,11,Trans,4,2005,Obc,EWS,Burkle,0,388410
2272,Ardeen,9,Trans,12,2010,St,Non-EWS,Hashim,0,388775
2273,Lorne,11,Male,3,2008,Obc,EWS,Doig,0,388438
2274,Annaliese,12,Trans,11,2007,General,BPL,Payson,1,388515
2275,Joeann,5,Trans,11,2002,Obc,BPL,Pascia,1,388747
2276,Elora,15,Female,9,2017,General,EWS,Standing,0,388796
2277,Lindie,20,Male,2,2015,Sc,Non-EWS,Romelda,0,388455
2278,Christal,19,Trans,6,2016,St,EWS,Buttaro,0,388706
2279,Elbertina,16,Male,5,2006,Sc,BPL,Mata,0,388435
2280,Netty,19,Male,6,2006,Sc,Non-EWS,Screens,1,388793
2281,Michaelina,8,Male,12,2004,St,EWS,Hourigan,1,388803
2282,Korrie,13,Female,4,2009,Obc,BPL,McGrody,0,388431
2283,Phedra,9,Female,10,2016,St,BPL,Ariella,1,388716
2284,Hildegaard,11,Male,1,2013,St,Non-EWS,Holbrook,0,388665
2285,Carolina,7,Female,11,2012,General,BPL,Zamora,1,388739
2286,Ursulina,8,Female,8,2006,Sc,BPL,Zenas,1,388792
2287,Gilligan,12,Trans,6,2002,Sc,BPL,Leonard,0,388518
2288,Edith,19,Trans,9,2008,St,EWS,Dawkins,0,388684
2289,Max,15,Female,3,2015,Sc,BPL,Brenn,0,388551
2290,Modestia,4,Trans,2,2008,Obc,Non-EWS,Rudolph,0,388710
2291,Rayna,14,Female,5,2002,Obc,EWS,Sibyls,1,388536
2292,Ada,17,Trans,6,2010,St,EWS,Janith,0,388746
2293,Tani,6,Female,4,2014,General,EWS,Linehan,0,388462
2294,Patricia,20,Female,12,2017,St,BPL,Ilka,1,388445
2295,Helsa,16,Trans,3,2008,Obc,BPL,Even,1,388560
2296,Gusella,13,Trans,2,2011,Sc,EWS,Stanwood,0,388468
2297,Corina,12,Trans,9,2013,Sc,BPL,Lunsford,0,388583
2298,Sophia,10,Female,9,2005,General,Non-EWS,Ulphia,0,388773
2299,Kirbee,18,Male,9,2012,General,Non-EWS,Oneida,1,388622
2300,Ardenia,11,Male,12,2009,St,EWS,Manolo,0,388535
2301,Katleen,11,Female,1,2014,General,EWS,Eckblad,1,388560
2302,Frank,19,Female,12,2013,St,EWS,Isacco,1,388752
2303,Blinni,6,Male,4,2004,St,BPL,Ioab,0,388799
2304,Korrie,8,Trans,7,2009,Sc,BPL,Anis,0,388556
2305,Kaja,6,Trans,4,2004,General,BPL,Jammal,1,388695
2306,Steffane,18,Male,1,2010,General,BPL,Munn,1,388493
2307,Jorry,14,Female,12,2008,Sc,BPL,Rubie,1,388437
2308,Angela,10,Male,11,2007,Obc,EWS,Lane,1,388438
2309,Lenna,12,Male,10,2012,General,Non-EWS,Daegal,1,388624
2310,Lelah,8,Trans,3,2016,Sc,BPL,Adlare,1,388478
2311,Melina,18,Female,7,2005,General,EWS,Lucienne,0,388665
2312,Christy,4,Trans,6,2005,Sc,BPL,Lubin,1,388708
2313,Maridel,7,Female,4,2003,St,Non-EWS,Viddah,1,388466
2314,Paola,13,Trans,12,2014,Sc,EWS,Wyn,1,388749
2315,Adelle,20,Female,12,2004,Obc,BPL,Maxi,0,388780
2316,Cathyleen,8,Male,8,2005,Obc,Non-EWS,Gemini,0,388720
2317,Eugine,8,Female,10,2009,St,Non-EWS,Tayib,1,388703
2318,Beth,9,Male,4,2012,Sc,EWS,Denis,0,388727
2319,Glynnis,10,Female,7,2007,General,BPL,Eachern,1,388470
2320,Correy,12,Male,1,2014,Sc,Non-EWS,Chandler,1,388676
2321,Cathyleen,12,Male,8,2007,General,EWS,Jethro,1,388637
2322,Lyssa,18,Female,8,2011,General,BPL,Gale,1,388563
2323,Tobe,15,Trans,4,2015,Obc,BPL,Alfons,1,388647
2324,Stephanie,12,Female,12,2004,Sc,Non-EWS,Sharl,0,388737
2325,Bobbi,15,Female,3,2016,Sc,Non-EWS,Meter,0,388502
2326,Alie,6,Female,9,2004,St,BPL,Millda,0,388638
2327,Katleen,19,Female,2,2004,Sc,BPL,Peg,0,388448
2328,Christal,19,Male,3,2017,St,Non-EWS,Natalia,1,388744
2329,Marleah,18,Trans,1,2016,St,EWS,Carbo,1,388443
2330,Cam,20,Male,6,2011,Obc,BPL,Engdahl,0,388517
2331,Gwyneth,15,Male,1,2014,Obc,BPL,Heisel,1,388421
2332,Gavrielle,12,Female,7,2013,Sc,Non-EWS,Lilybelle,0,388601
2333,Fernande,5,Female,8,2005,Obc,BPL,Land,1,388447
2334,Kirbee,19,Trans,12,2002,General,EWS,Zuzana,0,388663
2335,Amii,20,Trans,2,2012,Obc,Non-EWS,Hartnett,1,388736
2336,Henriette,14,Trans,10,2008,St,Non-EWS,Burkle,1,388660
2337,June,15,Male,12,2012,St,Non-EWS,McGrody,0,388593
2338,Candi,19,Male,11,2006,St,EWS,Colleen,0,388541
2339,Hallie,13,Female,6,2003,Sc,BPL,Rosette,1,388550
2340,Flory,5,Female,9,2006,St,BPL,Joni,0,388502
2341,Kerrin,16,Female,11,2002,Obc,EWS,Schwejda,1,388462
2342,Justinn,20,Female,1,2010,St,Non-EWS,Madelene,0,388638
2343,Brynna,9,Male,12,2017,General,Non-EWS,Gower,1,388747
2344,Flo,6,Trans,8,2007,St,EWS,Esmaria,0,388563
2345,Jere,11,Female,6,2016,General,EWS,Gilmour,0,388560
2346,Kaia,4,Trans,2,2003,Obc,EWS,Diogenes,0,388547
2347,Beverley,12,Female,11,2007,Obc,EWS,Darbie,0,388520
2348,Neila,7,Female,8,2010,General,BPL,Fontana,1,388692
2349,Marika,14,Male,12,2016,St,Non-EWS,Lauraine,1,388659
2350,Flory,19,Male,3,2013,St,EWS,Krystle,0,388484
2351,Christal,13,Male,10,2003,Sc,Non-EWS,Euridice,1,388561
2352,Kaja,7,Female,5,2007,Sc,EWS,Amand,0,388419
2353,Aurore,8,Trans,11,2007,Sc,EWS,Dash,0,388731
2354,Pamella,8,Trans,4,2008,General,Non-EWS,Klemperer,1,388466
2355,Tressa,8,Male,6,2008,General,EWS,Niccolo,0,388726
2356,Averyl,12,Female,10,2015,Sc,EWS,Nea,1,
2357,Clo,16,Male,5,2008,General,Non-EWS,Mich,1,388439
2358,June,12,Trans,9,2006,Obc,Non-EWS,Grosz,0,388599
2359,Dorothy,9,Trans,6,2013,St,EWS,Solitta,1,388708
2360,Camile,17,Trans,2,2011,St,EWS,Blase,0,388464
2361,Laure,6,Trans,9,2002,Sc,Non-EWS,Laurianne,1,388770
2362,Sharai,15,Trans,8,2005,St,EWS,Hanshaw,1,388788
2363,Merrie,15,Male,10,2012,Obc,BPL,Douglass,0,388577
2364,Marleah,16,Trans,6,2004,St,EWS,Pearse,0,388777
2365,Tami,7,Female,7,2011,Sc,Non-EWS,Blase,0,388493
2366,Georgetta,19,Female,1,2002,Sc,Non-EWS,Corrine,1,388610
2367,Gui,6,Female,7,2012,Sc,BPL,Nea,0,388644
2368,Zsa Zsa,19,Male,12,2005,St,EWS,Darrell,0,388578
2369,Nataline,17,Female,11,2006,Sc,Non-EWS,Edmund,1,388501
2370,Jillayne,6,Male,12,2007,St,Non-EWS,Frendel,1,388484
2371,Dulcinea,20,Trans,10,2016,General,BPL,Buttaro,1,388627
2372,Sandie,17,Trans,6,2008,General,Non-EWS,Wind,0,388596
2373,Ekaterina,5,Trans,4,2010,General,Non-EWS,McNully,0,388453
2374,Kaja,13,Female,1,2015,Sc,Non-EWS,Leary,1,388697
2375,Margarette,12,Trans,4,2009,Obc,EWS,Modie,0,388722
2376,Deirdre,9,Female,9,2011,General,Non-EWS,Zeeba,1,388463
2377,Rhoda,14,Trans,3,2003,Sc,EWS,Mich,1,388591
2378,Lacie,5,Trans,12,2007,Sc,Non-EWS,Mitzi,0,388795
2379,Fanchon,6,Male,4,2010,General,Non-EWS,Lewes,1,388624
2380,Yetty,9,Male,9,2016,Sc,EWS,Lutero,1,388547
2381,Belinda,13,Male,2,2012,General,EWS,Dichy,0,388487
2382,Bibby,13,Trans,9,2017,Obc,EWS,Tice,0,388659
2383,Carol-Jean,13,Female,11,2002,Sc,BPL,Helve,1,388721
2384,Therine,19,Male,11,2013,Sc,BPL,Rooney,0,388593
2385,Jan,4,Male,4,2002,General,BPL,Douglass,0,388574
2386,Gisela,16,Female,10,2002,Obc,EWS,Merat,0,388425
2387,Linzy,18,Male,5,2009,General,EWS,Bertold,0,388709
2388,Myrtice,15,Trans,3,2007,St,BPL,Corrine,1,388510
2389,Kate,10,Trans,6,2010,General,Non-EWS,Minetta,1,388550
2390,Arabel,19,Female,8,2007,Obc,EWS,Kolnick,0,388570
2391,Hollie,9,Trans,10,2007,St,BPL,Angelis,1,388435
2392,Fanny,11,Male,3,2015,Sc,BPL,Turne,0,388611
2393,Minda,16,Male,4,2014,General,Non-EWS,Kermit,1,388642
2394,Ilse,11,Female,12,2017,Sc,BPL,Judye,1,388512
2395,Marita,10,Trans,1,2004,St,EWS,Valerio,1,388767
2396,Susette,20,Male,1,2006,Sc,Non-EWS,Ezar,1,388557
2397,Ekaterina,19,Trans,6,2008,Obc,Non-EWS,Waite,0,388679
2398,Allis,16,Female,5,2017,St,BPL,Eckblad,1,388459
2399,Nickie,13,Female,12,2016,Obc,Non-EWS,Rhu,1,388524
2400,Pearline,11,Trans,6,2008,St,EWS,Baylor,1,388623
2401,Sidoney,13,Trans,4,2016,Sc,EWS,Waite,1,388466
2402,Coral,17,Male,2,2003,Obc,EWS,Soneson,1,388801
2403,Hyacinthe,16,Trans,2,2007,General,EWS,Ovid,0,388414
2404,Sabina,12,Female,6,2004,St,Non-EWS,Elsinore,1,388788
2405,Dione,8,Trans,12,2005,General,BPL,Buffum,1,388498
2406,Joy,11,Male,1,2008,General,BPL,Killigrew,0,388480
2407,Eadie,11,Trans,9,2003,Sc,BPL,Bultman,1,388499
2408,Heddie,14,Male,7,2003,Obc,BPL,Plato,0,388579
2409,Mamie,6,Trans,8,2015,General,Non-EWS,Zamora,1,388780
2410,Tabbatha,5,Trans,4,2013,St,Non-EWS,Evvie,1,388542
2411,Gretal,12,Trans,10,2010,Obc,BPL,Huggins,0,388425
2412,Lauryn,14,Female,11,2005,General,EWS,Abram,1,388479
2413,Clary,14,Female,1,2008,Obc,BPL,Hailee,0,388735
2414,Christian,8,Male,8,2006,Sc,BPL,Raseda,1,388581
2415,Ursulina,14,Male,12,2009,Sc,Non-EWS,Gemini,0,388465
2416,Winifred,18,Female,7,2010,St,EWS,Capello,1,388596
2417,Sonni,11,Trans,3,2004,Obc,EWS,Kazimir,1,388465
2418,Paola,15,Male,6,2004,St,BPL,Podvin,1,388562
2419,Elfreda,12,Trans,7,2017,St,Non-EWS,Malvino,1,388506
2420,Agnese,19,Male,1,2002,General,BPL,Moina,1,388604
2421,Kathy,20,Male,1,2015,Sc,EWS,Garrison,0,388476
2422,Barbara,20,Male,11,2007,Obc,Non-EWS,Saunderson,0,388717
2423,Ethel,8,Trans,1,2007,Sc,EWS,Ogren,0,388516
2424,Lelah,6,Female,4,2015,St,EWS,Pacorro,1,388705
2425,Eve,14,Male,9,2012,Obc,Non-EWS,Bandeen,1,388503
2426,Ermengarde,19,Female,5,2014,Obc,Non-EWS,Tryck,1,388412
2427,Jackie,8,Trans,2,2012,Obc,EWS,Evangelia,1,388542
2428,Chandra,19,Female,5,2014,Sc,BPL,Hillel,1,388658
2429,Cyndie,7,Trans,10,2013,Obc,EWS,Stilwell,1,388602
2430,Betta,18,Male,3,2015,St,BPL,Millda,0,388602
2431,Luci,14,Female,11,2013,General,Non-EWS,Linskey,1,388556
2432,Charmaine,4,Male,11,2016,Obc,BPL,Greenwald,1,388472
2433,Aaren,17,Female,12,2005,General,Non-EWS,Eckblad,1,388744
2434,Eugine,11,Male,3,2003,St,EWS,Bord,0,388582
2435,Hettie,5,Male,4,2006,General,BPL,My,1,388598
2436,Olwen,9,Male,11,2005,St,Non-EWS,Franza,0,388746
2437,Cam,5,Male,7,2009,Obc,EWS,Yuille,1,388705
2438,Emelina,4,Male,4,2015,St,Non-EWS,Whiffen,0,388638
2439,Cordi,4,Male,8,2009,Sc,Non-EWS,Gombach,1,388593
2440,Gisela,15,Female,2,2005,Obc,EWS,Adalbert,0,388686
2441,Frances,6,Male,1,2013,St,BPL,Alwin,1,388579
2442,Edyth,14,Female,11,2011,Sc,Non-EWS,Casimir,1,388624
2443,Siana,20,Female,4,2013,General,Non-EWS,Henebry,1,388472
2444,Judy,10,Female,10,2013,Sc,EWS,Kirstin,1,388736
2445,Madeleine,17,Trans,8,2008,St,Non-EWS,Arquit,1,388433
2446,Rani,16,Female,7,2012,Obc,EWS,Armanda,1,388764
2447,Trixi,20,Male,3,2013,General,Non-EWS,Justinn,1,388694
2448,Lanae,6,Trans,11,2010,General,Non-EWS,Koziara,0,388621
2449,Allis,12,Male,1,2005,Sc,EWS,Darbie,1,388474
2450,Daryl,14,Female,10,2008,St,Non-EWS,Vale,1,388445
2451,Beatriz,20,Female,7,2016,General,BPL,Bari,0,388527
2452,Arabel,20,Female,5,2017,Sc,BPL,Obed,1,388635
2453,Ezmeralda,10,Male,6,2015,Sc,BPL,Roscoe,1,388536
2454,Bernardine,11,Female,7,2015,St,BPL,Rugen,1,388472
2455,Maridel,17,Trans,6,2004,Sc,Non-EWS,Jefferey,0,388732
2456,Gabriellia,12,Male,11,2015,General,Non-EWS,Wenda,0,388683
2457,Madelle,9,Female,5,2005,General,Non-EWS,Quent,0,388731
2458,Mary,18,Female,10,2017,Obc,BPL,Sharl,0,388711
2459,Cherrita,13,Female,3,2004,General,BPL,Joli,1,388603
2460,Veda,12,Trans,10,2010,General,Non-EWS,Rubie,1,388694
2461,Gloria,13,Trans,3,2017,General,BPL,Clywd,0,388582
2462,Cathyleen,13,Trans,7,2010,Obc,Non-EWS,Saree,1,388553
2463,Gisela,12,Trans,8,2015,General,BPL,Rillings,1,388547
2464,Orsola,16,Female,11,2008,St,BPL,Goddard,1,388615
2465,Jany,12,Female,9,2011,St,Non-EWS,Hurley,0,388507
2466,Kathy,19,Male,7,2015,Sc,BPL,Harl,0,388445
2467,Delilah,16,Trans,9,2006,General,Non-EWS,Gahl,1,388582
2468,Alameda,10,Female,11,2002,Sc,EWS,Diogenes,0,388739
2469,Joleen,17,Female,3,2017,Sc,Non-EWS,Jess,0,388489
2470,Nelle,10,Male,2,2006,General,BPL,Cleo,1,388515
2471,Harrietta,7,Female,4,2005,St,Non-EWS,Graig,1,388559
2472,Blake,18,Female,10,2016,St,Non-EWS,Christine,0,388481
2473,Christal,17,Female,2,2006,General,BPL,Turne,1,388707
2474,Anthia,8,Male,8,2003,Obc,Non-EWS,Miru,0,388778
2475,Jordan,4,Trans,10,2015,Obc,EWS,Tacye,0,388581
2476,Melina,8,Trans,1,2002,Sc,EWS,Schenck,0,388566
2477,Teddie,4,Male,1,2004,General,Non-EWS,My,1,388663
2478,Jsandye,19,Male,7,2005,Sc,Non-EWS,Saint,0,388764
2479,Janenna,7,Trans,8,2011,General,BPL,Kimmie,0,388436
2480,Sophia,10,Trans,7,2017,Obc,BPL,Artie,1,388775
2481,Maurene,4,Male,10,2008,St,EWS,Diann,1,388473
2482,Demetris,13,Male,2,2003,Sc,BPL,Romelda,1,388593
2483,Helsa,18,Trans,5,2006,St,EWS,Mike,1,388691
2484,Yvonne,6,Female,5,2002,St,EWS,Ummersen,1,388498
2485,Raf,5,Trans,2,2014,St,Non-EWS,Vilma,0,388582
2486,Lacie,10,Trans,12,2017,General,Non-EWS,Pauly,0,388775
2487,Dianemarie,15,Trans,4,2015,St,BPL,Pozzy,1,388637
2488,Jennica,10,Female,1,2014,General,EWS,Tjon,0,388783
2489,Kathy,8,Female,8,2003,Sc,Non-EWS,Duwalt,0,388507
2490,Keelia,20,Male,4,2004,Sc,BPL,Jeanne,0,388554
2491,Marika,16,Trans,5,2015,General,BPL,Scammon,1,388766
2492,Edyth,11,Male,5,2013,General,Non-EWS,Allare,0,388712
2493,Molli,18,Male,3,2013,St,BPL,Holbrook,1,388719
2494,Jsandye,6,Female,5,2013,Obc,BPL,Vernier,0,388668
2495,Tera,16,Trans,3,2012,Obc,EWS,Bearnard,0,388530
2496,Rhea,16,Trans,11,2007,St,EWS,Wu,1,388448
2497,Ileana,18,Male,4,2016,Sc,Non-EWS,Terencio,1,388624
2498,Demetris,6,Male,3,2005,Sc,BPL,Wiener,1,388709
2499,Ida,11,Trans,9,2012,St,Non-EWS,Vittoria,0,388477
2500,Agathe,9,Trans,7,2011,Sc,BPL,Ferino,1,388701
2501,Mignon,17,Male,5,2012,St,BPL,Ferrell,0,388510
2502,Margarette,12,Female,11,2016,Obc,Non-EWS,Gale,1,388561
2503,Ursulina,5,Trans,1,2013,Obc,BPL,Cohdwell,1,388439
2504,Konstance,5,Trans,11,2006,Obc,EWS,Screens,1,388535
2505,Adriana,13,Trans,10,2014,St,Non-EWS,Anderea,1,388451
2506,Leontine,18,Trans,8,2005,Obc,Non-EWS,Dituri,0,388594
2507,Cyb,4,Male,11,2004,Obc,Non-EWS,Dulciana,0,388426
2508,Edyth,6,Male,9,2013,General,Non-EWS,Revkah,1,388707
2509,Gisela,8,Trans,2,2009,St,BPL,Taima,1,388595
2510,Kathy,18,Female,11,2007,St,Non-EWS,Tamar,1,388465
2511,Margarette,20,Female,8,2012,Sc,BPL,Keelia,1,388621
2512,Rochette,11,Female,4,2003,Sc,EWS,Clywd,1,388561
2513,Ulrike,12,Trans,9,2016,St,EWS,Angelis,1,388454
2514,Leeanne,4,Trans,6,2004,General,BPL,Erskine,1,388585
2515,Concettina,4,Trans,12,2008,St,EWS,Percy,1,388417
2516,Lenna,8,Trans,2,2007,St,BPL,Percy,1,388559
2517,Xylina,11,Male,8,2011,Obc,Non-EWS,Raychel,1,388617
2518,Rhea,8,Female,12,2003,Obc,Non-EWS,Raychel,0,388781
2519,Cyb,16,Trans,12,2002,St,BPL,Emerson,1,388666
2520,Vita,5,Female,4,2013,Sc,BPL,Ellord,0,388685
2521,Asia,7,Female,6,2007,St,EWS,Miru,1,388528
2522,Laurene,14,Trans,3,2003,Obc,BPL,Middleton,0,388779
2523,Lyssa,14,Female,8,2005,St,Non-EWS,Ambrosia,1,388499
2524,Kassey,13,Trans,8,2013,General,Non-EWS,Paton,1,388682
2525,Sonni,7,Female,10,2005,Sc,EWS,Henrie,1,388774
2526,Amalie,8,Female,2,2009,General,EWS,Pitt,1,388472
2527,Nicoli,4,Female,4,2015,General,Non-EWS,Lymann,0,388464
2528,Maridel,6,Trans,4,2007,Obc,EWS,Pozzy,0,388762
2529,Kirbee,7,Male,8,2012,Sc,BPL,Grayce,1,388714
2530,Rosabelle,18,Trans,5,2002,Sc,Non-EWS,Duwalt,0,388419
2531,Caritta,17,Trans,9,2011,Obc,BPL,Remmer,0,388465
2532,Ida,9,Female,6,2016,St,BPL,Rosette,1,388552
2533,Carilyn,12,Female,2,2013,St,BPL,Imelida,0,388549
2534,Ericka,9,Trans,11,2015,General,BPL,Virgin,0,388499
2535,Etta,7,Female,5,2017,Sc,Non-EWS,Maroney,1,388495
2536,Iseabal,15,Male,6,2002,General,Non-EWS,Elo,0,388504
2537,Cassondra,5,Male,4,2013,General,Non-EWS,Syd,1,388742
2538,Lisette,16,Trans,9,2015,General,EWS,Sholley,0,388571
2539,Adriana,15,Trans,1,2004,Obc,EWS,Sundin,0,388680
2540,Lacie,7,Female,3,2010,General,EWS,Pattin,0,388800
2541,Robinia,16,Female,8,2008,St,EWS,Seligman,1,388786
2542,Marjie,9,Male,2,2016,Sc,BPL,Ajay,0,388549
2543,Mildrid,8,Trans,1,2017,St,EWS,Screens,0,388679
2544,Melisent,5,Trans,8,2009,General,Non-EWS,Ralfston,1,388582
2545,Donnie,15,Female,9,2012,Obc,EWS,Phaidra,0,388533
2546,Catharine,5,Trans,11,2010,Sc,BPL,Pelagias,0,388466
2547,Gabi,15,Male,2,2003,General,EWS,Fillbert,1,388489
2548,Aeriela,19,Trans,4,2002,St,Non-EWS,Boycey,0,388674
2549,Esmeralda,16,Trans,8,2014,St,Non-EWS,Cleo,1,388790
